#[ 全船船体网格数 ]
 4287
    47.25000     5.17087     5.28183    46.50000     5.16527     5.28335    46.50000     5.04778     4.57220    47.25000     5.05293     4.56929
    47.25000     5.05293     4.56929    46.50000     5.04778     4.57220    46.50000     4.88666     3.86961    47.25000     4.89091     3.86542
    47.25000     4.89091     3.86542    46.50000     4.88666     3.86961    46.50000     4.67063     3.18214    47.25000     4.67380     3.17676
    47.25000     4.67380     3.17676    46.50000     4.67063     3.18214    46.50000     4.35983     2.53265    47.25000     4.36147     2.52640
    47.25000     4.36147     2.52640    46.50000     4.35983     2.53265    46.50000     3.91202     1.97039    47.25000     3.91149     1.96402
    47.25000     3.91149     1.96402    46.50000     3.91202     1.97039    46.50000     3.33265     1.54349    47.25000     3.33055     1.53672
    47.25000     3.33055     1.53672    46.50000     3.33265     1.54349    46.50000     2.69589     1.20612    47.25000     2.69364     1.19643
    47.25000     2.69364     1.19643    46.50000     2.69589     1.20612    46.50000     2.03398     0.92096    47.25000     2.03224     0.90617
    47.25000     2.03224     0.90617    46.50000     2.03398     0.92096    46.50000     1.36048     0.66433    47.25000     1.35940     0.64336
    47.25000     1.35940     0.64336    46.50000     1.36048     0.66433    46.50000     0.68255     0.41966    47.25000     0.68218     0.39201
    47.25000     0.68218     0.39201    46.50000     0.68255     0.41966    46.50000     0.00014     0.19853    47.25000     0.00014     0.16518
    46.50000     5.24018     6.00029    45.75000     5.23512     6.00029    45.75000     5.15966     5.28486    46.50000     5.16527     5.28335
    46.50000     5.16527     5.28335    45.75000     5.15966     5.28486    45.75000     5.04262     4.57511    46.50000     5.04778     4.57220
    46.50000     5.04778     4.57220    45.75000     5.04262     4.57511    45.75000     4.88241     3.87381    46.50000     4.88666     3.86961
    46.50000     4.88666     3.86961    45.75000     4.88241     3.87381    45.75000     4.66745     3.18752    46.50000     4.67063     3.18214
    46.50000     4.67063     3.18214    45.75000     4.66745     3.18752    45.75000     4.35820     2.53890    46.50000     4.35983     2.53265
    46.50000     4.35983     2.53265    45.75000     4.35820     2.53890    45.75000     3.91255     1.97677    46.50000     3.91202     1.97039
    46.50000     3.91202     1.97039    45.75000     3.91255     1.97677    45.75000     3.33476     1.55026    46.50000     3.33265     1.54349
    46.50000     3.33265     1.54349    45.75000     3.33476     1.55026    45.75000     2.69814     1.21581    46.50000     2.69589     1.20612
    46.50000     2.69589     1.20612    45.75000     2.69814     1.21581    45.75000     2.03572     0.93574    46.50000     2.03398     0.92096
    46.50000     2.03398     0.92096    45.75000     2.03572     0.93574    45.75000     1.36156     0.68530    46.50000     1.36048     0.66433
    46.50000     1.36048     0.66433    45.75000     1.36156     0.68530    45.75000     0.68292     0.44732    46.50000     0.68255     0.41966
    46.50000     0.68255     0.41966    45.75000     0.68292     0.44732    45.75000     0.00014     0.23188    46.50000     0.00014     0.19853
    45.75000     5.23512     6.00029    45.00000     5.23006     6.00029    45.00000     5.15406     5.28638    45.75000     5.15966     5.28486
    45.75000     5.15966     5.28486    45.00000     5.15406     5.28638    45.00000     5.03746     4.57802    45.75000     5.04262     4.57511
    45.75000     5.04262     4.57511    45.00000     5.03746     4.57802    45.00000     4.87816     3.87800    45.75000     4.88241     3.87381
    45.75000     4.88241     3.87381    45.00000     4.87816     3.87800    45.00000     4.66428     3.19290    45.75000     4.66745     3.18752
    45.75000     4.66745     3.18752    45.00000     4.66428     3.19290    45.00000     4.35656     2.54515    45.75000     4.35820     2.53890
