    -0.00646    -0.00772     0.99995    19.35957    49.94162     0.51068     8.95621
    -0.00659    -0.00772     0.99995    16.36725    49.94314     0.49351     8.95621
    -0.00673    -0.00772     0.99995    13.37491    49.94464     0.47558     8.95621
    -0.00686    -0.00772     0.99995    10.38259    49.94614     0.45686     8.95621
    -0.00700    -0.00772     0.99995     7.39024    49.94763     0.43739     8.95623
    -0.00713    -0.00772     0.99994     4.39794    49.94913     0.41697     8.95619
    -0.00726    -0.00772     0.99994     1.40565    49.95067     0.39576     8.95623
    -0.00646    -0.00759     0.99995    19.36319    46.94927     0.48122     8.95397
    -0.00659    -0.00759     0.99995    16.37058    46.95076     0.46410     8.95412
    -0.00673    -0.00759     0.99995    13.37794    46.95226     0.44618     8.95411
    -0.00686    -0.00759     0.99995    10.38531    46.95375     0.42751     8.95404
    -0.00699    -0.00759     0.99995     7.39270    46.95526     0.40799     8.95410
    -0.00713    -0.00758     0.99995     4.40013    46.95682     0.38751     8.95408
    -0.00727    -0.00758     0.99994     1.40753    46.95834     0.36637     8.95408
    -0.00646    -0.00745     0.99995    19.36678    43.95691     0.45266     8.95801
    -0.00659    -0.00745     0.99995    16.37385    43.95839     0.43559     8.95786
    -0.00673    -0.00745     0.99995    13.38097    43.95987     0.41756     8.95801
    -0.00686    -0.00745     0.99995    10.38804    43.96139     0.39893     8.95791
    -0.00700    -0.00745     0.99995     7.39516    43.96293     0.37934     8.95793
